Freq	dB	Phase
14524.6700	64.4883	-7.7261
14650.7900	64.0808	-6.7755
14778.0000	63.7602	-2.7579
14906.3200	63.6290	1.2856
15035.7500	63.5734	2.9658
15166.3100	63.4739	3.3659
15297.9900	63.3412	3.6716
15430.8300	63.1700	3.7336
15564.8100	62.9360	4.5240
15699.9600	62.7252	6.1974
15836.2800	62.5251	7.7145
15973.7900	62.3115	8.6586
16112.4900	62.0215	9.9490
16252.3900	61.7017	16.4304
16393.5100	61.8108	23.3343
16535.8600	61.9200	25.9798
16679.4400	62.0292	28.2177
16824.2700	62.1383	30.2142
16970.3500	62.2475	32.0411
17117.7000	62.3567	33.7386
17266.3400	62.4658	35.3321
17416.2600	62.5750	36.8394
17567.4900	62.6841	38.2732
17720.0200	62.7933	39.6434
17873.8900	62.9025	40.9577
18029.0800	63.0116	42.2221
18185.6300	63.1208	43.4417
18343.5400	63.2300	44.6207
18502.8100	63.3391	45.7626
18663.4700	63.4483	46.8705
18825.5300	63.5575	47.9469
18988.9900	63.6666	48.9942
19153.8700	63.7758	50.0142
19320.1800	63.8850	51.0088
19487.9400	63.9941	51.9795
19657.1500	64.1033	52.9277
19827.8400	64.2125	53.8546
20000.0000	64.3216	54.7615
