Freq	dB	Phase
11180.0900	90.6646	-18.3863
11286.9600	90.9039	-22.1274
11394.8400	91.0338	-26.2485
11503.7600	91.0982	-29.6217
11613.7200	91.1275	-31.6776
11724.7300	91.2221	-32.7251
11836.8000	91.3827	-34.1422
11949.9400	91.5558	-35.6252
12064.1600	91.7986	-36.8692
12179.4700	92.1149	-38.9918
12295.8900	92.4483	-43.0112
12413.4200	92.6979	-48.7872
12532.0700	92.8274	-55.8224
12651.8600	92.7787	-64.0448
12772.7900	92.4821	-71.8237
12894.8800	92.0222	-76.7447
13018.1300	91.5739	-78.0049
13142.5600	91.3091	-77.9861
13268.1900	91.1402	-78.2057
13395.0100	91.1079	-79.1585
13523.0400	91.1155	-82.0954
13652.3000	91.0817	-87.4942
13782.8000	90.8566	-94.1706
13914.5400	90.4808	-100.9010
14047.5400	89.9133	-107.5214
14181.8100	89.1640	-112.9905
14317.3700	88.2654	-114.7238
14454.2200	87.5115	-113.5073
14592.3800	86.8333	-110.8467
14731.8600	86.3753	-107.9196
14872.6700	85.9729	-106.5525
15014.8300	85.5677	-104.5172
15158.3500	85.2818	-101.8846
15303.2400	85.0473	-100.0917
15449.5100	84.8067	-97.7333
15597.1900	84.6613	-93.5146
15746.2700	84.7167	-89.3291
15896.7800	84.8576	-85.8342
16048.7300	85.1384	-82.5175
16202.1300	85.5334	-79.7775
16357.0000	86.0764	-79.1261
16513.3400	86.5824	-80.3159
16671.1800	87.1403	-83.8709
16830.5300	87.5043	-89.9390
16991.4100	87.7293	-97.1115
17153.8200	87.7134	-105.3561
17317.7800	87.4644	-113.2777
17483.3100	87.0003	-119.6482
17650.4200	86.4292	-123.8819
17819.1300	85.8099	-126.7589
17989.4600	85.1374	-127.9354
18161.4100	84.5083	-126.9336
18335.0000	83.9809	-124.5948
18510.2500	83.5624	-121.3359
18687.1800	83.2860	-117.6052
18865.8000	83.1297	-113.8099
19046.1300	83.0988	-109.6865
19228.1800	83.2283	-105.9931
19411.9700	83.4524	-103.0168
19597.5200	83.7952	-101.0004
19784.8400	84.1803	-100.3730
19973.9500	84.5883	-100.5648
20164.8700	85.0198	-101.9178
20357.6200	85.4120	-104.3484
20552.2000	85.7739	-107.6033
20748.6500	86.0694	-112.1141
20946.9700	86.2405	-117.1392
21147.1900	86.3251	-122.1842
21349.3300	86.3021	-127.1314
21553.3900	86.1991	-130.8734
21759.4100	86.1207	-134.1713
21967.3900	85.9976	-137.6959
22177.3700	85.8550	-140.7559
22389.3500	85.7126	-143.5401
22603.3500	85.5723	-146.1821
22819.4100	85.4420	-148.6282
23037.5200	85.3381	-151.2061
23257.7300	85.2375	-154.3130
23480.0300	85.1136	-157.4131
23704.4600	85.0146	-160.4012
23931.0400	84.9361	-164.2121
24159.7800	84.8245	-169.1444
24390.7100	84.6519	-174.9333
24623.8500	84.4056	177.9522
24859.2100	84.0022	168.7982
25096.8300	83.3304	157.9773
25336.7100	82.3167	146.0633
25578.8900	80.8366	136.3991
25823.3900	79.1101	135.0673
26070.2200	77.6898	139.2963
26319.4100	76.4574	143.7145
26570.9800	75.3682	148.7008
26824.9600	74.4179	154.0581
27081.3600	73.5569	160.4334
27340.2100	72.8657	168.9132
27601.5400	72.4409	178.5135
27865.3700	72.2719	-172.4881
28131.7200	72.2832	-164.4670
28400.6100	72.4435	-155.7396
28672.0800	72.9040	-146.3300
28946.1400	73.6607	-137.2924
29222.8200	74.8064	-131.1164
29502.1400	76.1373	-133.6670
29784.1300	77.0815	-142.6498
30068.8200	77.6989	-152.2769
30356.2300	78.0463	-162.1499
30646.3900	78.1414	-172.1770
30939.3200	78.0068	176.5099
31235.0500	77.4749	164.7326
31533.6100	76.5994	156.3200
31835.0200	75.6029	153.4326
32139.3100	74.7584	154.3506
32446.5100	74.0991	155.4782
32756.6500	73.5188	155.6729
33069.7500	72.9726	153.8112
33385.8500	72.2206	152.7008
33704.9600	71.5342	155.4286
34027.1300	71.0360	158.9269
34352.3700	70.6267	162.0927
34680.7300	70.3291	165.4007
35012.2200	70.1277	168.5184
35346.8800	70.0145	172.3318
35684.7400	70.1065	175.8992
36025.8300	70.3173	177.1003
36370.1800	70.5496	174.2734
36717.8200	70.5287	168.7022
37068.7900	70.2777	163.8213
37423.1100	69.8729	161.4312
37780.8100	69.4930	163.1379
38141.9400	69.4242	163.3509
38506.5100	69.2032	158.8059
38874.5700	68.7367	154.7876
39246.1500	68.1871	152.7268
39621.2800	67.5746	152.2126
40000.0000	66.9762	153.0941
