Freq	dB	Phase
9106.5300	80.2241	-65.0839
9185.6010	79.9413	-65.0748
9265.3600	79.6902	-63.9324
9345.8110	79.5153	-62.5487
9426.9600	79.3883	-61.9114
9508.8140	79.2620	-61.7023
9591.3790	79.1479	-61.0063
9674.6610	79.1012	-60.8131
9758.6660	79.0337	-61.3989
9843.4000	78.9834	-63.6378
9928.8700	78.7654	-66.2682
10015.0800	78.5377	-68.0529
10102.0400	78.2294	-69.9432
10189.7600	77.8771	-70.3618
10278.2400	77.5747	-70.1669
10367.4800	77.2662	-69.9942
10457.5000	76.9849	-69.4476
10548.3100	76.7254	-69.0966
10639.9000	76.4634	-68.7350
10732.2800	76.2182	-68.0773
10825.4700	75.9973	-67.1771
10919.4700	75.8200	-66.7824
11014.2800	75.6209	-66.9484
11109.9200	75.4180	-67.4938
11206.3900	75.1614	-68.1784
11303.6900	74.8844	-68.1649
11401.8400	74.6185	-67.5545
11500.8400	74.3832	-66.5651
11600.7000	74.1952	-65.9745
11701.4300	74.0028	-66.2186
11803.0400	73.7826	-66.8627
11905.5200	73.5262	-67.0711
12008.9000	73.2951	-67.2001
12113.1700	73.0427	-68.0115
12218.3500	72.7510	-69.1350
12324.4400	72.4105	-70.1715
12431.4500	72.0350	-70.1610
12539.3900	71.7146	-69.6923
12648.2700	71.4098	-70.5991
12758.1000	71.0257	-72.1011
12868.8800	70.6116	-73.5616
12980.6200	70.1368	-75.2594
13093.3300	69.6206	-78.0317
13207.0200	68.9425	-81.9355
13321.6900	68.1055	-85.9948
13437.3600	67.0729	-91.6265
13554.0400	65.6431	-95.1925
13671.7300	64.0941	-91.1656
13790.4400	62.7606	-82.0782
13910.1800	61.6505	-72.3568
14030.9700	60.6704	-61.3902
14152.8000	59.9438	-49.7107
14275.6800	59.3509	-38.4209
14399.6400	58.9171	-26.3578
14524.6700	58.6646	-14.2508
14650.7900	58.5501	-2.2628
14778.0000	58.5884	9.9110
14906.3200	58.7746	22.3604
15035.7500	59.1368	35.4536
15166.3100	59.7185	48.5809
15297.9900	60.4931	63.1615
15430.8300	61.6886	78.0914
15564.8100	63.2280	86.9291
15699.9600	64.7195	88.9838
15836.2800	66.0388	88.9337
15973.7900	67.2647	88.2023
16112.4900	68.3768	85.9783
16252.3900	69.3322	83.0727
16393.5100	70.1711	80.1866
16535.8600	70.8977	78.0649
16679.4400	71.6143	76.7318
16824.2700	72.3296	74.2368
16970.3500	72.9470	69.9569
17117.7000	73.4062	66.2991
17266.3400	73.8542	63.7119
17416.2600	74.2683	60.3603
17567.4900	74.5984	56.8640
17720.0200	74.8924	53.5621
17873.8900	75.1361	49.6410
18029.0800	75.2878	45.4996
18185.6300	75.3730	41.4948
18343.5400	75.3809	37.4926
18502.8100	75.3138	34.1107
18663.4700	75.2237	31.3523
18825.5300	75.1204	27.6307
18988.9900	74.9003	21.4381
19153.8700	74.4148	9.7731
19320.1800	73.1456	7.7655
19487.9400	72.4624	18.7556
19657.1500	72.1881	26.9257
19827.8400	72.0797	32.7348
20000.0000	72.1306	35.3090
