Freq	dB	Phase
3158.8450	66.8063	-145.2887
3189.0390	66.4961	-144.8009
3219.5210	66.1883	-144.2434
3250.2940	65.8828	-143.6972
3281.3620	65.5759	-143.2006
3312.7270	65.2632	-142.7303
3344.3910	64.9420	-142.1406
3376.3580	64.6233	-141.3444
3408.6310	64.3137	-140.3260
3441.2120	64.0281	-139.3221
3474.1040	63.7484	-138.5296
3507.3110	63.4697	-137.9197
3540.8360	63.1785	-137.3695
3574.6800	62.8831	-136.7334
3608.8490	62.5855	-136.0264
3643.3440	62.2911	-135.3050
3678.1680	61.9960	-134.6602
3713.3260	61.6960	-134.0788
3748.8190	61.3901	-133.5569
3784.6520	61.0748	-133.1385
3820.8270	60.7438	-132.8037
3857.3480	60.3960	-132.5149
3894.2180	60.0296	-132.4192
3931.4410	59.6250	-132.6027
3969.0190	59.1676	-133.1650
4006.9570	58.6143	-133.4541
4045.2570	58.0143	-132.8826
4083.9230	57.3807	-131.8468
4122.9590	56.6980	-129.9137
4162.3680	56.0208	-126.5598
4202.1530	55.3880	-121.5882
4242.3190	54.8816	-115.6100
4282.8690	54.4848	-109.7902
4323.8070	54.1605	-104.2826
4365.1350	53.8920	-98.9107
4406.8590	53.6706	-93.5146
4448.9820	53.5003	-88.1216
4491.5070	53.3686	-82.8708
4534.4380	53.2573	-77.1868
4577.7810	53.2182	-70.7075
4621.5370	53.2737	-63.4389
4665.7110	53.4838	-56.0888
4710.3080	53.8031	-49.3484
4755.3310	54.2267	-42.6129
4800.7850	54.8093	-36.7596
4846.6730	55.4632	-32.9588
4892.9990	56.1236	-31.4561
4939.7680	56.6773	-31.4790
4986.9850	57.1323	-31.4301
5034.6520	57.5412	-31.0613
5082.7760	57.9162	-30.6154
5131.3590	58.2688	-30.0890
5180.4060	58.6075	-29.4147
5229.9230	58.9506	-28.4670
5279.9130	59.3277	-27.8501
5330.3800	59.6916	-27.9918
5381.3300	60.0274	-28.8210
5432.7670	60.2956	-29.9316
5484.6960	60.5214	-30.8994
5537.1210	60.7069	-31.9905
5590.0470	60.8331	-32.9103
5643.4790	60.9281	-33.2268
5697.4220	61.0161	-32.8361
5751.8800	61.1349	-31.9712
5806.8590	61.2862	-31.1691
5862.3630	61.4513	-30.5691
5918.3980	61.6227	-30.0656
5974.9680	61.7962	-29.4919
6032.0800	61.9836	-28.7568
6089.7370	62.1915	-27.8632
6147.9450	62.4344	-27.0898
6206.7100	62.6906	-26.6559
6266.0360	62.9530	-26.7427
6325.9290	63.1746	-26.7647
6386.3950	63.4111	-26.0778
6447.4390	63.6860	-24.6668
6509.0660	64.0597	-23.0966
6571.2820	64.5037	-22.2601
6634.0930	64.9887	-22.0570
6697.5050	65.5170	-22.5530
6761.5220	66.0648	-24.2298
6826.1520	66.5853	-27.2901
6891.3990	67.0336	-31.6036
6957.2700	67.3703	-36.4946
7023.7700	67.6173	-41.5782
7090.9060	67.7649	-47.0917
7158.6840	67.7877	-52.5550
7227.1100	67.7187	-57.5497
7296.1890	67.5677	-62.1207
7365.9290	67.3505	-66.2844
7436.3360	67.0678	-70.0809
7507.4160	66.7245	-73.6698
7579.1750	66.2907	-76.5820
7651.6190	65.8120	-77.9986
7724.7570	65.3428	-77.8688
7798.5930	64.9259	-76.3803
7873.1350	64.5959	-73.7662
7948.3900	64.3773	-70.0050
8024.3640	64.3248	-65.0952
8101.0640	64.4946	-60.4975
8178.4980	64.7998	-57.1352
8256.6710	65.2195	-54.5168
8335.5920	65.7574	-53.2203
8415.2670	66.3411	-53.7542
8495.7030	66.9278	-56.2746
8576.9090	67.4269	-60.1175
8658.8900	67.8640	-64.3963
8741.6560	68.2405	-69.2200
8825.2120	68.5551	-74.6725
8909.5670	68.7936	-80.8448
8994.7280	68.9391	-87.7351
9080.7040	68.9708	-95.2062
9167.5010	68.8775	-102.9342
9255.1270	68.6646	-110.7801
9343.5920	68.3237	-118.7625
9432.9020	67.8423	-126.4693
9523.0650	67.2467	-133.6045
9614.0910	66.5459	-140.4330
9705.9860	65.7167	-146.3732
9798.7600	64.8241	-150.8689
9892.4200	63.8994	-153.6088
9986.9760	63.0497	-155.5971
10082.4400	62.2035	-158.2691
10178.8100	61.3142	-161.8308
10276.1000	60.2895	-165.4493
10374.3200	59.1615	-167.4373
10473.4900	58.0144	-167.4378
10573.6000	56.9025	-165.8262
10674.6600	55.8641	-163.2097
10776.7000	54.8912	-159.8646
10879.7000	54.0025	-155.6473
10983.7000	53.2217	-150.8747
11088.6800	52.5420	-145.8067
11194.6700	51.9692	-139.9494
11301.6800	51.5813	-134.4682
11409.7000	51.2687	-130.5710
11518.7600	50.9872	-128.5087
11628.8600	50.5981	-127.0291
11740.0200	50.1841	-124.1846
11852.2300	49.8151	-119.6539
11965.5200	49.6043	-114.4001
12079.8900	49.5303	-110.5338
12195.3600	49.4850	-108.6721
12311.9200	49.3971	-108.3285
12429.6100	49.2141	-108.3672
12548.4100	48.9829	-108.1775
12668.3600	48.7050	-107.9643
12789.4500	48.3905	-107.9227
12911.6900	48.0125	-108.1896
13035.1100	47.5591	-109.3770
13159.7000	46.9028	-109.7153
13285.4900	46.2103	-107.2313
13412.4800	45.5600	-101.7331
13540.6800	45.1396	-94.8039
13670.1100	44.8730	-89.0642
13800.7700	44.6748	-84.7430
13932.6900	44.4730	-81.2320
14065.8600	44.2550	-77.4691
14200.3100	44.0644	-73.2073
14336.0400	43.9061	-68.7105
14473.0700	43.7858	-63.8402
14611.4100	43.7252	-58.5297
14751.0700	43.7400	-52.8074
14892.0700	43.8559	-46.9642
15034.4100	44.0643	-41.2688
15178.1200	44.3705	-35.1041
15323.2000	44.8675	-29.7971
15469.6600	45.4298	-26.9388
15617.5300	45.9863	-26.7190
15766.8100	46.3941	-28.0422
15917.5100	46.6888	-28.9415
16069.6600	46.9325	-29.1270
16223.2600	47.1709	-29.0393
16378.3300	47.4116	-29.4948
16534.8800	47.6090	-30.7462
16692.9200	47.7458	-32.5469
16852.4800	47.8045	-34.7107
17013.5600	47.7816	-37.1071
17176.1900	47.6650	-39.9909
17340.3600	47.4012	-42.5142
17506.1100	47.0597	-43.8877
17673.4400	46.6625	-44.5715
17842.3700	46.2032	-44.1375
18012.9200	45.7440	-42.0541
18185.0900	45.3342	-37.9909
18358.9100	45.0846	-32.7740
18534.3900	44.9714	-28.1003
18711.5500	44.9320	-24.3903
18890.4100	44.9165	-21.2756
19070.9700	44.9095	-17.8239
19253.2600	44.9680	-13.6861
19437.2900	45.1171	-9.1768
19623.0800	45.3880	-4.9085
19810.6400	45.7575	-1.4576
20000.0000	46.2258	-0.5418
